job_title,company,location,job_summary,post_date,more_info,salary,job_url
Senior Data Analyst - BI developer,Siemens Gamesa Renewable Energy,กรุงเทพมหานคร,"You have experience in data warehouse design (e.g. dimensional modelling) and data mining, and you also have experience working with data analytics and the…",PostedPosted 15 days ago,,,https://www.indeed.com/rc/clk?jk=f7ff4b91164f437e&fccid=80ce8fe747cb0aff&vjs=3
Senior Data Scientist (ต้องการด่วนมาก),บริษัท โสมาภา อินฟอร์เมชั่น เทคโนโลยี จำกัด...,กรุงเทพมหานคร,เป็นผู้ที่ควบคุมดูแลการวิเคราะห์วิจัยข้อมูลเพื่อให้ได้ตัวแบบ (Model) ที่ตอบโจทย์ของปัญหาที่ลูกค้าต้องการไม่ว่าจะเป็นการพยากรณ์ (Predictive) การวินิจฉัย …,Posted30+ days ago,"50,000 - 70,000 บาทต่อเดือน","50,000 - 70,000 บาทต่อเดือน",https://www.indeed.com/rc/clk?jk=e38e5fa313bbba84&fccid=5ef252340efe8aca&vjs=3
Senior Data Scientist,Robert Walters,กรุงเทพมหานคร,"Helping guide data analysts on their paths to becoming data scientists.
Experience with handling large data volumes with modern data processing tools, e.g. by…",Posted5 days ago,,,https://www.indeed.com/rc/clk?jk=a60d753081a52a10&fccid=f01c2f55ec3054bf&vjs=3
Mindshare | Head of Data Intelligence,Mindshare Thailand,กรุงเทพมหานคร,"Manage, support, and grow Data Intelligence team which consists of data engineers and data scientists.
Proficient with SQL, Python or R to manipulate data and…",Posted29 days ago,,,https://www.indeed.com/rc/clk?jk=e3f840b3134612f1&fccid=4614c5fc09ad5cd7&vjs=3
"Machine Learning Engineer, Advanced Analytics",Pandora Jewelry,"ประเวศ, กรุงเทพมหานคร","Build Python packages that will be used by data scientists.
Further to that, you will model data and build tools to be used by data scientist creating ML models…",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=c0f0d2902eda21c9&fccid=d52b9b25e32242d5&vjs=3
Quality Assurance Engineer - DataX,ธนาคารไทยพาณิชย์,กรุงเทพมหานคร,"Own the QA data engineering role throughout each project and be responsible for data quality.
Prepare Test data to support test execution on each project (Data…",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=2ce371ebaf284f2d&fccid=5de6d81f2151c0f2&vjs=3
Project Manager,AECOM,กรุงเทพมหานคร,"+ 5 - 10 years of experience in managing data center projects (or similar mission critical projects e.g. hospital, airport, industrial projects).",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=29bc7cc2b183b8c6&fccid=bafa4b35e9cd20ce&vjs=3
Data Engineering,เบทาโกร,"หลักสี่, กรุงเทพมหานคร","Create data products for analytics and data scientist team members to improve their productivity.
Experience developing and maintaining data warehouses in big…",Posted13 days ago,,,https://www.indeed.com/rc/clk?jk=e2b783d62bc44ffe&fccid=8e4c9e79d871cc42&vjs=3
Data Scientist - Digital Office,SCG,กรุงเทพมหานคร,"Process, clean, and verify the integrity of data used for analysis and provide data preparation algorithm to data engineer in order to implement the project's…",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=2183bece4cc6b130&fccid=132b3056152ea260&vjs=3
Senior Engineer (Seagate's Slider factory control system),Seagate Technology,Thailand,"Possess solid knowledge in data analytics and machine learning algorithms.
Experience in using R, SQL, Python, and its data analysis and data visualization…",Posted24 days ago,,,https://www.indeed.com/rc/clk?jk=9c9b980191e9bf1f&fccid=eb193642f8c64a12&vjs=3
Job Opportunity at Siam Macro,Siam Makro,กรุงเทพมหานคร,"We are willing to consider the university degree in a relevant discipline Information Technology, big data, data scientist, innovation, MBA, Finance.",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=6a8d346a4a23c2f9&fccid=47aa4e1363ef5c2e&vjs=3
Job Opportunity at IUCN,International Union for Conservation of Nature...,กรุงเทพมหานคร,The Stakeholder Engagement and Communications Officer serves as regional lead in developing and implementing corporate communications strategies to support IUCN…,Posted19 days ago,,,https://www.indeed.com/rc/clk?jk=9b62aefeef16f047&fccid=f9d179614270f8ce&vjs=3
Senior/Staff Data Engineer (ML experienced),Coda Payments,กรุงเทพมหานคร,"Good understanding of data structures, data architecture techniques and data warehousing.
Working with data scientists and productionize machine learning…",Posted16 days ago,,,https://www.indeed.com/rc/clk?jk=bebac1950f85676a&fccid=734ef7de91560d87&vjs=3
Data Analyst and Big Data,บริษัท อาดิอุส เทคโนโลยี จำกัด,"บางเขน, กรุงเทพมหานคร",At least 1 - 5 years hands-on experience as a data scientist / statistician / machine learning engineer with understanding of ML/AI and related software…,Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=41ab009177148490&fccid=076b3fa8d7eeee68&vjs=3
Analytics Engineering ( ML Engineer ),ธนาคารไทยพาณิชย์,กรุงเทพมหานคร,"Develop and maintain data integration processes that are part of the bank’s data platform, whether building data pipelines or micro services or tools.",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=a758a78507455134&fccid=5de6d81f2151c0f2&vjs=3
Mindshare | Head of Data Intelligence,Mindshare,กรุงเทพมหานคร,"You have in-depth understanding of the processes behind data management, data mining, data visualization and analytics modeling that can turn data into insights…",Posted30 days ago,,,https://www.indeed.com/rc/clk?jk=6b6203fd97f01c6f&fccid=7c09b9795120f0d4&vjs=3
Campaign Developer,ธนาคารไทยพาณิชย์,กรุงเทพมหานคร,"Advise business and data scientists how to automate model deployment into marketing/channel applications, together with collaborate with Data Analytics, CI,…",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=df6ff7bb7cfa1b57&fccid=5de6d81f2151c0f2&vjs=3
Industrial App Development & Support Engineer,Siemens,กรุงเทพมหานคร,"O Work with data scientists/analysts to improve database.
Create security and data protection settings.
O Work with network/cloud engineering team to receive…",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=580f2f6ad404d684&fccid=ea6bb53f0b18b8f2&vjs=3
Data Architecture,บริษัท มาร์เก็ตติ้ง ทรี จำกัด,กรุงเทพมหานคร,"� Knowledge of data mining and segmentation techniques.
� Research and experiment with emerging technologies and tools related to big data.",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=84dda5c88bc9fc3a&fccid=0dae0e319af1c0ee&vjs=3
Digital Campaign Specialist with a passion for communication,Wunderman,กรุงเทพมหานคร,"Armed with the knowledge you need, you will become responsible for:
Creating e-mails in standard templates.
Sending out campaigns via e-mail, push, and SMS.",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=eaae15215dfb176f&fccid=bfef2b2da6904e2a&vjs=3
"Head of Seeds Development, Thailand",Syngenta,นครสวรรค์,"Lead the advancements and ensure data driven decision making.
Plan and implement innovative field and laboratory initiatives, including mechanization,…",Posted25 days ago,,,https://www.indeed.com/rc/clk?jk=79daba6c9aaf0a03&fccid=212d266bb52619f8&vjs=3
"Account Manager, NSW Core Sales",NOKIA,กรุงเทพมหานคร,"With state-of-the-art software, hardware and services for any type of network, Nokia is uniquely positioned to help communication service providers, governments…",Posted10 days ago,,,https://www.indeed.com/rc/clk?jk=56a1b74c0ceed592&fccid=3444e7c94299ba32&vjs=3
Product Manager (Mid – Senior Level) - DataX,ธนาคารไทยพาณิชย์,กรุงเทพมหานคร,"Familiarity with data scientist concepts and practice is an advantage.
Strong analytical skills and having proven data-driven mindset.",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=7980acaef431ce1f&fccid=5de6d81f2151c0f2&vjs=3
Data Scientist for Power-Commerce Trading,ห้างหุ้นส่วนจำกัด เอเชีย อีโวลูชั่น ทัวร์,เชียงใหม่,"The responsibility of the data scientist role is to identify business problems and translate those into.
Mathematical solvable problems, identify data sources…",Posted29 days ago,,,https://www.indeed.com/rc/clk?jk=decb207d4d42017d&fccid=dd616958bd9ddc12&vjs=3
Job Opportunity at AltoTech,AltoTech,กรุงเทพมหานคร,"These types of data can come in different formats and time scale (i.e. historical data, real-time data, and forecasted data).
Bachelor’s or Master/Ph.D.",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=e49f5181165dba2c&fccid=71605d5dc3926553&vjs=3
BI Consultant,"M-Focus Co.,Ltd",กรุงเทพมหานคร,ศึกษาและติดตามการเปลี่ยนแปลงของเทคโนโลยี BI และ Data Warehouse ใหม่ๆ โดยสามารถนำสิ่งที่เรียนรู้มาประยุกต์ใช้ในงานได้อย่างมีประสิทธิภาพ.,Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=322aeefd98a4dfb2&fccid=93f270f3cf87c4a3&vjs=3
Supervisor - Digital Specialist,Banpu Public Company Limited,Thailand,"Perform the series of experiments with data and multiple algorithms.
Improve actionable insights from data/models through applying various algorithmic…",Posted30+ days ago,,,https://www.indeed.com/rc/clk?jk=ea3f78d504923f0c&fccid=eef428dec19aa1c8&vjs=3
Data Analyst Manager (Mergers & Acquisitions),PricewaterhouseCoopers Consulting Ltd.,กรุงเทพมหานคร,"At least five years of work experience in a data-related field e.g data analyst, data scientist, data engineer.
Solid business sense and commercial awareness.",Posted3 days ago,,,https://www.indeed.com/rc/clk?jk=628eb4a6c1559ea2&fccid=5e964c4afc56b180&vjs=3
