job_title,company,location,job_summary,post_date,more_info,salary,job_url
Senior Data Scientist - Product Analytics,Normative,Distans in 111 43 Stockholm,"Help design, develop and maintain the data infrastructure needed for analytics and data science projects.
Normative handles sensitive financial data and we will…",Posted14 dagar sedan,,,https://www.indeed.com/rc/clk?jk=d251fdc1af5f92f8&fccid=e580c8e3ce929035&vjs=3
Lead Data Scientist,Proxify,Distans in 114 27 Stockholm,"Proven skills working with data wrangling and machine learning using Python, R, Matlab, or similar languages and tools;
University degree (MSc or PhD);",Posted30+ dagar sedan,,,https://www.indeed.com/rc/clk?jk=7a34e8dfbe584a52&fccid=d487b550496b26ff&vjs=3
Vi söker! Data scientist with a strong academic background i...,Chalmers Industriteknik,412 58 Göteborg,"You have a genuine interest in helping society, a structured approach towards data mining, a solid data science background, a deep understanding of appropriate…",Posted30+ dagar sedan,,,https://www.indeed.com/rc/clk?jk=3d5f6c87fc83e0ab&fccid=4ac672a7cd45536d&vjs=3
Research Scientist - Advanced Process Control,ABB,Västerås,"Knowledge in optimization and data sciences is also appreciated.
With your experience in mainly control related areas, you initiate, lead and participate in…",Posted16 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=a6207d6ad1986084&fccid=38b4474838e7b7a1&vjs=3
Senior Data Scientist,Validio,Stockholm,Our platform monitors and validates both data in motion and data at rest on datapoint and pipeline metadata level.,Posted24 dagar sedan,Heltid,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B2WYB5nUIf-nu8IexjBrTCOI-EIfgJEpLl-C_Vi97ErftAXPNx-epAvB1zkxmaGTGL8xaze_DrBSLGp4gN9lX53rz8u6-QpCyoS5GFFToDf32MyXFhk74kh5t19q2qAgQlwwwo6t4WX9UuWqxDM6fOLuYatQjDyjLlcLIgn6ls-5LALi_aDnQaSooQZ06cJn_aJXtQus9WXK_SegNWlMtVfNwfHm9jj7TtIB87gZNrPIPXBezQqg6l79YdkP2xzaaOjnbwTkJFMJJkejaMfi1Z5W_voV4VtLYxbph9eu8VJLreaU2dnU6pi_3CMUwQKhe-mLfen87MgFzAp_GBaAMJEMmbbTBvOrFfEi6pE9UbFYWt_4QpNOtyWoBoZA3ZKLFVKznMzXbCEFKBczuCZb-2y3FAWWaM2-NJ8TgZA27SNBEQKuoYLFDttgyfvxwk9w7I9hjTfkIQDEySqzgoLjPKvwj1wfZT0_M=&xkcb=SoAC-_M3b6hEjJgP3j0KbzkdCdPP&p=14&fvj=0&vjs=3
SSAB European Graduate Program,SSAB,Sverige,You will be responsible for utilizing modern digital technologies to create insights and added value by using large amounts of data created in our production…,PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=ff4c69813da33e2f&fccid=f4eda78c30846a55&vjs=3
Scientist for CoSAXS,Lunds universitet,Lund,MAX IV are looking for an experienced beamline scientist well acquainted with the above-mentioned experimental techniques.,PostedPublicerad för 30 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=7e602efc0614fbb5&fccid=e121dbeb86d9f2d6&vjs=3
"Learning Business Partner, Compliance Operations, MFT Operat...",Meta,Distans,"5+ experience working in the financial compliance domain as an analyst or a data scientist.
You are methodical, gathering, analyzing, and utilizing feedback and…",PostedPublicerad för 16 dagar sedan,,,https://www.indeed.com/rc/clk?jk=d8eb2544e984adb8&fccid=ba07516c418dda52&vjs=3
Data Scientist till AFRY X i Malmö,AFRY,Malmö,Undersöka och visualisera data för djupare förståelse och därefter identifiera skillnader i datadistribution som kan påverka modellval i den verkliga världen.,PostedPublicerad för 7 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=bbcf1b9f289afb22&fccid=a05b8f26580d8624&vjs=3
"Application Scientist, Biopharma- Europe Remote",Thermo Fisher Scientific,Distans,"Knowledge in Biopharma applications and workflows, including sample preparation, data acquisition and processing.
Willingness to travel and Driving License.",PostedPublicerad för 8 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=4a8f578b11666dd1&fccid=126e3afd205caa95&vjs=3
Data Scientist till Sesol!,Sesol,555 94 Jönköping,"Du är van vid att lösa komplexa problem inom ämnena maskininlärning, datateknik och mjukvaruteknik.
Du har erfarenhet och ledarskap för att driva innovativa…",PostedPublicerad för mer än 30 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=288a55bc9f04ca82&fccid=664b5ed5042140a4&vjs=3
Associate Scientist Bioinformatics (m|f|d),Sartorius,Umeå,"Knowledge of statistics, data science, and machine learning concepts are desired.
A proven track record of applying bioinformatics tools for the analysis,…",PostedPublicerad för 2 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=f71d34fff5a4b97a&fccid=223a83189e0bc47a&vjs=3
Computational Chemist/Computer Scientist,AstraZeneca,Göteborg,The role holder will be a leader in the discipline and make significant contributions to the practical delivery of project goals and we expect you to be able to…,PostedPublicerad för mer än 30 dagar sedan,Heltid,,https://www.indeed.com/rc/clk?jk=5ab6157a4b773c28&fccid=003656df63cede32&vjs=3
React Native Developer - Junior Level,ArabyAds,Sverige,ArabyAds was founded in 2013 and we help our clients to acquire customers at scale using data & technology across diverse set of digital advertising inventories…,PostedPublicerad för 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=9b18067ac1302284&fccid=c87dee5488bbc892&vjs=3
Data Analyst,Curamando,Stockholm,"Intermediate understanding of data architecture, data pipelines and data transformation.
Marketing technology and data accessibility.",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=457ad38858d97dce&fccid=d462f1d2bbb25a29&vjs=3
"Senior Data Scientist, Financial Crime Prevention, SEB Stock...",SEB,Distans in Stockholm,"This knowledge has likely been gained through several years working in a data scientist role and through a technical academic background within mathematics,…",PostedPublicerad för mer än 30 dagar sedan,,,https://www.indeed.com/rc/clk?jk=a0cc6e5ad7cd30ea&fccid=e988590205803026&vjs=3
