job_title,company,location,job_summary,post_date,more_info,salary,job_url
Civil Structural Engineering Manager,Worley,"New Plymouth, Taranaki","Lead a team of successful engineering and design professionals.
As Civil Structural Engineering Manager, you’ll provide technical leadership to our entire NZ…",Posted30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=4f99db4f8d306a7f&fccid=d9805af20a6c196e&vjs=3
Senior Data Engineer (Advanced Engineering & Analytics),TVNZ,"Auckland City, Auckland","Collaborate with data engineers, data analysts & data scientists to develop innovative analytical products.
Relevant experience in the data space as an analyst,…",PostedPosted 30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=4e1b54a2d7f7dd08&fccid=19a6c1beb9b8c310&vjs=3
Project Delivery Systems Administrator,Worley,"New Plymouth, Taranaki",The Delivery Systems Administrator will manage and support development and administration of engineering and design systems.,PostedPosted 3 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=f2a1be7a23fc6bff&fccid=d9805af20a6c196e&vjs=3
Team Lead für Data Analytics,DATANOMIQ GmbH,Berlins,Von klassischer Business Intelligence über Process Mining bis hin zu Data Science und Deep Learning bestreiten wir die Daten(r)evolution aus allen Perspektiven.,PostedPosted 25 days ago,,,https://www.indeed.com/rc/clk?jk=7d9a49f8706b710f&fccid=32d1a85dca7c92db&vjs=3
Summer scholarship – Understanding tuna consumption patterns...,Cawthron Institute,"Nelson, Nelson","Skills in collating and interpreting data and information collected from surveys.
Gather preliminary data on whether tuna consumption levels for rural Māori…",PostedPosted 27 days ago,,,https://www.indeed.com/rc/clk?jk=2a094c8c3c3fc6de&fccid=034f051757a907e6&vjs=3
Summer scholarship – Superfoods to enhance Greenshell mussel...,Cawthron Institute,"Nelson, Nelson","Skills in planning, setting-up and developing the project, including sampling, data collection, analysis, and interpretation.
New Zealand citizen or resident.",PostedPosted 27 days ago,,,https://www.indeed.com/rc/clk?jk=15e4e7757c9c4456&fccid=034f051757a907e6&vjs=3
Project Engineer,Worley,"New Plymouth, Taranaki","You will be part of an experienced and supportive team, be involved in variety of industries and may be required to travel.",PostedPosted 2 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=95a91d609e540c98&fccid=d9805af20a6c196e&vjs=3
Senior Architect - Data,Xero,"Temporarily Remote in Auckland City, Auckland+2 locations","Covers domains of data warehousing, business intelligence, streaming data, machine learning processing, ethical data use and, critically, self service access to…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=e6c48178ad90540f&fccid=939f734123daf0a9&vjs=3
Senior Data Engineer,HAYS,"Auckland City, Auckland","Hands-on experience working in data warehouse/data lake environment, creating data and analytics pipelines for on-premises and cloud data sources.",PostedPosted 22 days ago,,,https://www.indeed.com/rc/clk?jk=e571f2fde8ff9eed&fccid=31670bef3ae6497b&vjs=3
"Software Developer, Digital (BTune Start-Up)",Beca,"Temporarily Remote in Auckland City, Auckland","Experience as a developer using cloud-based software products, event driven distributed systems, web development, Rest APIs, software security and data storage…",PostedPosted 30+ days ago,,,https://www.indeed.com/rc/clk?jk=a0c814bef8fdb270&fccid=17e233d23b67175c&vjs=3
Cloud Architect,EY,Auckland City 1010,"Expertise and experience designing, building and implementing data and analytics platforms on an AWS architecture with S3 and Redshift, and leveraging Talend…",PostedPosted 30+ days ago,Full-time,,https://www.indeed.com/rc/clk?jk=f7e2470e3b164a92&fccid=1544766d4c2915b0&vjs=3
Project Manager,Worley,"Whangarei, Northland","Worley are providing the Engineering and Design, and Project Management services.
Have an engineering or related degree, with 5-10 years’ project management…",PostedPosted 29 days ago,Full-time,,https://www.indeed.com/rc/clk?jk=01efa5bbdec59573&fccid=d9805af20a6c196e&vjs=3
